,Unnamed: 0,ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
354,155,156,24,0,60,94596,4.0,1/60,Bach,0,0,0,0,1,0
355,66,67,62,36,105,95670,,2/80,,336,0,0,0,0,0
356,538,539,31,5,11,94534,1.0,0/40,Master,76,0,0,0,0,1
357,2874,2875,49,25,114,91380,1.0,2/50,PhD,0,1,0,0,1,0
358,4634,4635,42,17,29,94928,1.0,0/60,PhD,0,0,0,0,1,0
359,4827,4828,30,6,181,91203,1.0,4/30,Bach,230,0,0,0,1,0
360,4343,4344,38,14,63,95422,,3/60,Master,0,0,1,0,1,0
361,200,201,32,6,29,91355,1.0,1/90,PhD,0,0,0,0,1,1
362,1621,1622,31,6,53,92093,4.0,2/20,Bach,114,0,0,0,1,0
363,25,26,43,19,29,94305,3.0,0/50,Bach,97,0,0,0,1,0
364,2138,2139,36,11,40,93611,2.0,1/10,Master,166,0,1,0,0,0
365,314,315,63,37,45,93437,,0/70,PhD,0,0,0,0,1,0
366,859,860,63,37,124,92182,3.0,5/00,,170,1,0,0,0,0
367,4916,4917,29,5,123,90291,2.0,0/60,Bach,0,0,0,0,1,0
368,2087,2088,51,27,188,94305,2.0,6/90,,343,1,0,0,1,0
369,3896,3897,48,24,224,93940,,6/67,Bach,0,0,0,1,1,1
370,543,544,63,38,54,94704,3.0,2/40,Bach,90,0,0,0,0,1
371,606,607,34,8,81,91741,,0/90,Master,208,0,0,0,1,0
372,2798,2799,58,33,28,94720,,0/30,PhD,0,0,0,0,1,0
373,4002,4003,59,34,60,94015,2.0,2/80,Bach,0,0,0,0,1,0
374,4284,4285,38,13,173,94305,2.0,3/30,,243,0,0,0,0,0
375,1092,1093,25,1,70,92120,4.0,2/60,Bach,0,0,1,0,1,0
376,2769,2770,33,9,183,91320,2.0,8/80,,582,1,0,0,1,0
377,4792,4793,36,10,28,90840,4.0,1/00,Bach,130,0,0,0,1,0
378,188,189,64,40,169,91320,2.0,2/10,Bach,122,0,0,0,1,0
379,3460,3461,63,37,84,92691,4.0,2/40,PhD,0,0,0,0,1,1
380,2551,2552,46,22,43,92120,2.0,2/10,PhD,0,0,1,1,1,1
381,1721,1722,54,29,59,92867,2.0,2/30,PhD,152,0,0,0,1,0
382,4787,4788,48,22,42,95054,,0/60,,121,0,0,0,1,0
383,1066,1067,30,5,125,90016,,0/50,PhD,0,1,0,1,1,0
384,620,621,33,8,115,91129,4.0,2/90,Master,0,1,0,0,1,0
385,1861,1862,62,38,161,90274,1.0,2/90,,0,0,1,1,1,1
386,1221,1222,30,5,121,94132,2.0,3/30,Bach,0,0,0,0,0,1
387,4410,4411,39,14,153,91614,,3/00,Bach,0,0,0,0,0,0
388,2607,2608,57,33,49,94305,,1/50,Bach,214,0,1,1,1,1
389,1502,1503,65,39,113,90036,,2/00,Bach,0,0,0,0,1,1
390,4427,4428,31,7,18,91711,1.0,0/40,PhD,0,0,0,0,0,0
391,3009,3010,33,9,74,92120,,2/60,Master,0,0,0,0,1,0
392,569,570,40,14,70,95136,,2/10,Bach,185,0,0,0,0,0
393,3976,3977,60,33,42,90277,,2/50,Master,194,0,0,0,1,0
394,1991,1992,46,22,30,90747,3.0,0/50,Bach,0,0,0,0,0,0
395,3064,3065,59,33,83,94701,3.0,4/40,Bach,0,0,0,0,1,0
396,2152,2153,62,38,30,94304,3.0,0/10,PhD,128,0,0,0,1,0
397,1521,1522,33,8,175,92354,2.0,6/70,,102,0,0,0,1,0
398,2703,2704,51,27,71,92521,1.0,2/60,Master,0,0,0,0,0,1
399,4755,4756,59,35,151,93106,2.0,6/00,Bach,0,0,0,0,1,0
400,1408,1409,40,14,129,90089,1.0,5/90,PhD,0,1,0,0,1,0
401,865,866,60,34,22,92037,3.0,0/30,PhD,139,0,0,0,1,1
402,2703,2704,51,27,71,92521,1.0,2/60,Master,0,0,0,0,0,1
403,1421,1422,42,17,54,94720,4.0,1/90,PhD,164,0,0,0,0,0
404,3048,3049,63,39,49,90275,1.0,0/80,Bach,103,0,0,0,1,0
405,3018,3019,58,32,49,94005,,1/40,,99,0,0,0,1,1
406,4132,4133,61,36,133,90266,1.0,2/60,Bach,0,0,0,0,1,0
407,3161,3162,28,4,88,94024,,5/40,Bach,0,0,0,0,1,0
408,523,524,56,31,39,93023,,0/90,Bach,0,0,0,0,0,0
409,4058,4059,39,15,65,92037,1.0,1/50,PhD,0,0,0,0,0,0
410,1311,1312,37,11,35,90044,2.0,0/80,,125,0,0,0,0,0
411,2643,2644,63,38,14,92630,4.0,0/40,,86,0,0,0,1,1
412,4948,4949,44,20,43,95032,1.0,0/70,Bach,0,0,0,0,0,1
413,1872,1873,43,17,98,94402,3.0,1/10,Bach,0,0,0,0,0,0
414,4093,4094,49,24,138,93111,2.0,2/20,Master,0,1,0,0,1,0
415,1807,1808,46,20,61,90036,2.0,0/40,PhD,0,0,0,0,0,0
416,2735,2736,36,12,70,92131,,2/60,Master,165,0,0,0,1,0
417,2826,2827,37,11,21,94604,3.0,0/20,,0,0,0,0,1,0
418,4263,4264,59,33,18,94542,,0/20,PhD,0,0,0,0,0,0
419,2581,2582,60,34,25,94132,4.0,0/70,,0,0,0,0,1,0
420,2189,2190,48,23,128,94309,1.0,0/60,Bach,0,0,0,0,1,1
421,2055,2056,49,23,25,90274,1.0,1/40,,0,0,0,0,1,0
422,1279,1280,48,22,84,90024,,0/40,,145,0,0,0,0,0
423,2236,2237,51,24,23,95616,1.0,0/50,,0,0,0,0,1,0
424,4860,4861,51,25,34,93106,3.0,0/60,Master,128,0,0,0,1,0
425,687,688,48,22,65,92120,2.0,1/50,Master,0,0,0,0,1,0
426,570,571,49,25,161,94928,,6/50,,485,1,1,1,0,0
427,723,724,50,24,61,94301,4.0,2/60,Bach,0,0,0,0,1,0
428,2956,2957,62,38,195,91125,4.0,5/20,PhD,522,1,0,1,1,1
429,1782,1783,37,11,60,95825,2.0,2/80,,181,0,0,0,0,1
430,3341,3342,35,9,33,91125,,0/30,,0,0,1,0,1,0
431,4313,4314,52,28,79,94596,1.0,2/70,,0,0,0,0,1,1
432,3478,3479,31,6,133,95747,1.0,1/50,PhD,0,1,0,0,0,0
433,3249,3250,50,25,81,92806,1.0,1/20,Bach,0,0,0,0,0,0
434,1376,1377,63,39,45,92870,4.0,1/30,Master,86,0,0,0,0,0
435,4440,4441,43,19,75,90041,3.0,0/30,PhD,0,0,0,0,0,0
436,4049,4050,54,28,82,94122,,2/60,PhD,294,0,0,0,0,0
437,1009,1010,28,3,25,91330,2.0,0/90,PhD,140,0,0,0,1,0
438,1803,1804,58,32,59,94542,1.0,1/60,Bach,0,0,0,0,1,0
439,790,791,55,30,58,92028,4.0,0/90,Bach,0,0,0,0,1,1
440,3955,3956,62,36,58,94501,1.0,0/80,Master,0,0,0,0,0,0
441,3557,3558,46,20,54,90755,,2/90,Bach,189,0,0,0,1,1
442,4994,4995,64,40,75,94588,3.0,2/00,PhD,0,0,0,0,1,0
443,3347,3348,65,41,78,92109,,2/00,PhD,0,0,0,1,1,1
444,3776,3777,27,3,135,93108,3.0,2/70,PhD,449,1,0,0,0,1
445,2964,2965,35,10,73,93943,3.0,2/30,Bach,0,0,0,0,1,0
446,2968,2969,44,18,162,90840,,1/30,Bach,301,1,0,0,0,0
447,1829,1830,59,29,45,95630,3.0,2/00,PhD,0,0,0,0,1,0
448,1123,1124,46,20,91,92521,4.0,2/60,,0,0,0,0,0,0
449,4654,4655,44,17,69,90095,3.0,2/67,Master,0,0,0,0,0,0
450,3294,3295,42,12,29,93611,3.0,2/00,PhD,0,0,0,0,0,0
451,2712,2713,31,7,32,91320,1.0,1/70,Bach,0,0,0,0,1,0
452,4796,4797,26,0,42,95032,4.0,1/30,PhD,0,0,1,0,0,0
453,578,579,46,19,49,92124,3.0,2/50,Master,0,0,0,0,1,1
454,3326,3327,53,27,174,91006,1.0,2/90,Master,0,1,0,0,1,0
455,3158,3159,54,28,64,90095,2.0,0/80,PhD,0,0,1,0,1,0
456,3790,3791,46,22,71,92029,2.0,1/70,,0,0,0,0,1,1
457,279,280,39,14,155,94577,2.0,3/90,Bach,0,0,0,0,1,0
458,241,242,48,22,71,91711,,1/40,PhD,0,0,0,0,0,1
459,1287,1288,42,18,54,94010,4.0,2/20,Master,0,0,0,0,0,0
460,3611,3612,64,39,145,92705,1.0,0/90,Bach,0,0,0,0,0,0
461,2620,2621,48,22,152,95616,1.0,0/00,,0,0,0,0,0,0
462,3587,3588,28,4,29,94080,3.0,0/10,,0,0,0,0,1,0
463,4550,4551,65,40,18,95621,1.0,1/50,Master,0,0,0,0,1,0
464,3946,3947,25,-1,40,93117,3.0,2/40,,0,0,0,0,1,0
465,3517,3518,30,6,95,94234,,3/90,,146,1,0,0,0,1
466,2050,2051,41,15,29,94024,,0/80,PhD,98,0,0,0,0,0
467,2858,2859,36,11,158,95054,2.0,7/80,Bach,114,0,0,0,1,1
468,1925,1926,43,19,81,90245,1.0,0/30,Bach,218,0,0,0,1,0
469,2353,2354,61,36,12,93023,4.0,0/60,Master,0,0,0,0,1,1
470,506,507,51,25,44,94608,,0/90,PhD,0,0,0,0,0,0
471,3058,3059,30,4,113,90064,2.0,0/20,Bach,0,0,0,0,1,0
472,308,309,32,8,128,94720,2.0,4/33,Bach,0,0,0,1,1,1
473,1884,1885,57,33,163,94132,,7/40,Bach,0,0,0,0,1,0
474,3334,3335,40,14,30,94720,2.0,0/80,PhD,86,0,0,0,0,0
475,3357,3358,32,6,112,94111,1.0,2/70,Master,408,0,1,1,1,1
476,2847,2848,44,18,21,90840,1.0,0/20,Bach,0,0,0,0,1,0
477,2156,2157,35,11,93,90747,,2/70,,0,0,0,0,1,1
478,75,76,31,7,135,94901,4.0,3/80,Master,0,1,0,1,1,1
479,4423,4424,61,36,40,95816,,0/50,Master,100,0,1,0,0,0
480,2602,2603,52,26,161,93108,4.0,4/30,Bach,0,1,0,1,1,1
481,2776,2777,46,20,140,93106,2.0,6/30,Bach,380,0,0,0,1,1
482,1783,1784,53,27,192,94720,1.0,1/70,Bach,601,0,0,0,1,0
483,3537,3538,60,34,19,92093,,0/30,PhD,0,0,0,0,1,0
484,2771,2772,41,16,115,92333,1.0,7/00,Bach,0,0,0,0,0,0
485,1191,1192,29,5,128,94111,1.0,1/50,Bach,0,0,0,0,1,1
486,3524,3525,58,33,15,94583,4.0,0/90,Master,0,0,0,0,0,0
487,3285,3286,38,13,65,91706,3.0,0/70,,0,0,0,0,1,0
488,4226,4227,37,13,45,94591,1.0,1/80,Bach,0,0,0,0,0,0
489,2807,2808,27,2,129,90009,2.0,3/30,Bach,0,0,1,0,0,0
490,4412,4413,34,10,19,91711,,0/40,,0,0,0,0,0,0
491,1580,1581,39,14,12,92093,2.0,0/00,,0,0,0,0,0,0
492,2047,2048,63,38,134,90640,,4/00,Master,0,1,0,0,0,1
493,4625,4626,45,21,102,92037,,4/70,Master,81,1,0,0,0,0
494,2680,2681,60,30,31,95060,,1/50,,0,0,0,0,1,0
495,1563,1564,55,29,19,92109,,0/70,PhD,121,0,1,0,0,1
496,229,230,48,24,71,93117,2.0,1/70,Bach,145,0,0,0,0,1
497,1109,1110,65,41,121,92126,2.0,2/10,Bach,0,0,0,0,1,0
498,854,855,52,28,90,95814,1.0,2/60,,0,0,1,0,1,0
499,3832,3833,62,38,158,90230,2.0,2/10,Bach,0,0,0,0,0,1
500,4286,4287,53,29,20,93955,1.0,0/20,Bach,131,0,0,0,1,1
501,3034,3035,46,21,38,90024,1.0,2/40,,130,0,0,0,1,0
502,1468,1469,45,18,78,92129,3.0,2/67,Master,0,0,0,0,1,0
503,1440,1441,42,15,41,94610,3.0,2/50,Master,0,0,0,0,1,0
504,1795,1796,49,24,70,90024,1.0,2/90,Bach,0,0,0,0,0,1
505,3466,3467,33,6,53,94122,2.0,1/00,Master,96,0,0,0,0,1
506,1678,1679,56,30,73,94035,,1/10,Bach,0,0,0,0,0,0
507,4635,4636,30,5,85,91910,2.0,2/50,Bach,293,0,1,1,1,1
508,3911,3912,52,26,44,94025,,0/80,PhD,148,0,0,0,0,1
509,4302,4303,52,27,85,92037,3.0,3/40,PhD,0,1,0,0,0,0
510,1955,1956,43,17,32,90401,3.0,0/50,,0,0,0,0,1,0
511,4401,4402,60,35,42,91902,3.0,1/50,,0,0,0,0,0,1
512,3978,3979,43,18,19,92325,2.0,0/30,Master,0,0,0,0,1,0
513,4623,4624,50,25,45,90813,,0/60,PhD,0,0,0,0,0,0
514,1627,1628,46,20,82,91016,3.0,0/70,Master,0,0,0,0,1,1
515,1993,1994,30,5,122,94545,2.0,3/10,Bach,0,0,0,0,0,0
516,3990,3991,57,32,59,95014,2.0,3/70,Bach,134,0,0,0,1,0
517,3004,3005,33,7,88,94583,,1/60,,0,0,0,0,1,1
518,4,5,35,8,45,91330,4.0,1/00,Master,0,0,0,0,0,1
519,3719,3720,33,8,53,92126,,2/30,,76,0,0,0,1,0
520,2589,2590,64,40,123,90840,1.0,3/80,,0,0,0,0,1,1
521,3904,3905,29,5,18,94122,1.0,0/40,PhD,94,0,0,0,1,1
522,4490,4491,35,9,142,90250,2.0,0/00,Bach,0,0,1,0,1,0
523,1921,1922,45,21,63,95621,1.0,0/80,PhD,245,0,0,0,1,1
524,3696,3697,31,5,78,94309,2.0,0/20,Bach,0,0,0,0,0,1
525,3436,3437,56,29,42,92104,4.0,2/50,Master,0,0,0,0,0,0
526,3514,3515,35,9,41,90024,,1/20,Master,0,0,0,0,1,0
527,4349,4350,45,18,44,90089,3.0,1/00,Master,193,0,0,0,0,0
528,4095,4096,42,17,59,94105,4.0,0/40,Bach,0,0,0,0,1,0
529,999,1000,60,35,18,92120,1.0,1/50,,0,0,0,0,1,1
530,3088,3089,56,31,28,94720,1.0,1/30,,138,0,0,0,0,1
531,2127,2128,40,14,179,94720,2.0,0/00,Bach,0,0,0,0,0,0
532,3060,3061,64,38,168,94061,4.0,5/70,,0,1,0,0,1,0
533,567,568,34,8,28,95112,3.0,0/90,Bach,0,0,0,0,0,0
534,1775,1776,46,22,73,91360,1.0,0/80,PhD,117,0,0,0,0,0
535,2954,2955,31,7,42,95822,1.0,2/40,,0,0,0,0,1,1
536,2781,2782,47,21,22,92037,1.0,0/20,,104,0,0,0,0,0
537,3791,3792,41,17,80,91330,,0/30,Bach,0,0,0,0,0,0
538,3898,3899,44,20,129,96001,2.0,3/30,,0,0,0,0,1,0
539,2642,2643,54,29,81,92096,2.0,0/00,PhD,0,0,0,0,1,0
540,4155,4156,55,30,28,90291,,0/10,PhD,149,0,0,0,1,1
541,2635,2636,40,14,33,95616,,0/80,PhD,89,0,0,0,1,0
542,3872,3873,53,29,63,94720,2.0,1/00,PhD,0,0,0,0,1,0
543,1033,1034,60,34,29,95973,2.0,0/30,Bach,0,0,0,0,1,0
544,4883,4884,38,13,129,92646,,4/10,,0,1,0,1,1,1
545,4006,4007,56,32,28,92130,1.0,1/20,PhD,0,0,0,0,1,0
546,3107,3108,41,17,55,92374,,1/70,Bach,0,0,0,0,0,0
547,693,694,40,15,40,92096,,2/20,PhD,107,0,0,0,1,0
548,4188,4189,30,4,45,90041,4.0,1/30,PhD,0,0,0,0,0,0
549,836,837,42,17,74,92123,3.0,3/00,Bach,0,0,0,0,0,1
550,3004,3005,33,7,88,94583,,1/60,,0,0,0,0,1,1
551,587,588,50,24,94,93305,1.0,4/90,Bach,272,0,0,0,1,0
552,889,890,24,-2,82,91103,2.0,1/60,PhD,0,0,0,0,1,1
553,2763,2764,55,31,13,93943,4.0,0/70,Bach,0,0,0,0,1,0
554,2732,2733,33,9,38,93106,,2/10,PhD,133,0,0,0,0,0
555,2161,2162,52,28,38,94131,4.0,0/90,Master,95,0,0,0,1,1
556,1707,1708,61,37,31,92374,3.0,0/40,,0,0,0,0,0,1
557,4404,4405,29,5,34,94301,1.0,0/40,PhD,0,0,0,0,0,0
558,1946,1947,53,23,58,94720,,2/00,,0,0,0,0,1,1
559,3131,3132,47,22,61,94025,3.0,2/70,Master,168,0,0,0,1,1
560,1127,1128,35,9,58,91101,,2/50,Bach,0,0,0,0,1,1
561,923,924,55,30,28,95123,1.0,1/50,Master,0,0,0,0,0,0
562,1317,1318,55,30,40,95521,2.0,2/30,PhD,0,0,0,0,1,0
563,3178,3179,46,21,71,95814,4.0,1/90,PhD,0,0,0,0,0,0
564,2914,2915,42,18,42,95929,2.0,1/70,Bach,0,0,0,0,1,0
565,4091,4092,32,6,122,94025,2.0,1/30,Bach,0,0,0,0,1,1
566,1103,1104,38,14,49,90037,,1/80,Bach,0,0,0,0,0,0
567,2911,2912,30,4,54,93033,4.0,1/80,PhD,235,0,0,0,1,0
568,513,514,30,6,48,94607,1.0,2/10,PhD,0,0,0,0,0,0
569,118,119,41,16,73,92647,3.0,3/00,Bach,0,0,0,0,1,0
570,1911,1912,60,35,52,94709,3.0,0/50,Master,0,0,0,0,0,0
571,93,94,60,34,64,94550,,1/70,PhD,236,0,1,0,1,0
572,2349,2350,59,35,94,94610,,4/30,,76,0,1,1,1,0
573,4903,4904,40,15,18,94534,2.0,0/10,Master,119,0,0,0,1,1
574,777,778,55,31,12,95060,,0/20,Bach,76,0,0,0,1,1
575,2544,2545,58,34,90,95039,1.0,3/60,Master,0,1,0,0,0,0
576,4893,4894,42,12,39,94704,3.0,2/00,,0,0,1,1,1,1
577,2204,2205,63,37,20,94704,,0/40,Bach,76,0,0,0,0,0
578,764,765,37,13,89,95051,2.0,1/70,Master,314,0,0,0,0,1
579,3001,3002,33,7,81,92647,3.0,1/60,Bach,0,0,0,0,1,1
580,3888,3889,45,18,81,95133,3.0,2/67,Master,251,0,0,0,1,1
581,2196,2197,51,24,189,95211,4.0,4/75,Master,0,1,0,0,1,0
582,217,218,39,14,74,94305,3.0,3/00,Bach,0,0,0,0,0,0
583,1504,1505,30,6,191,92028,2.0,4/40,Master,0,1,0,0,1,0
584,4664,4665,62,37,83,93657,4.0,0/10,Master,0,0,0,0,0,0
585,1800,1801,57,33,45,94080,,1/50,,181,0,1,1,1,1
586,4320,4321,40,15,143,94801,,4/10,Bach,0,0,0,0,1,0
587,443,444,48,24,29,90509,1.0,1/00,Bach,0,0,0,0,0,0
588,1356,1357,42,16,74,90066,,2/80,Bach,0,0,0,0,1,0
589,4215,4216,64,40,21,94028,2.0,0/30,PhD,0,0,0,0,0,0
590,4800,4801,33,7,73,94028,1.0,2/50,Bach,135,0,0,0,0,0
591,250,251,30,6,29,94305,3.0,1/00,Master,117,0,0,0,0,0
592,3710,3711,49,22,23,90032,2.0,1/00,Master,0,0,0,0,1,1
593,1352,1353,51,27,20,90401,4.0,0/50,Master,0,0,0,0,1,0
594,3669,3670,40,15,22,95616,2.0,1/40,Master,0,0,0,0,1,1
595,3069,3070,47,20,68,91320,1.0,2/67,Master,0,0,0,0,1,1
596,3930,3931,53,27,145,95605,1.0,2/90,Bach,345,0,0,0,0,0
597,2370,2371,33,7,51,94040,,2/10,,0,0,0,0,0,1
598,2510,2511,62,38,52,95616,4.0,1/30,Master,0,0,0,0,1,1
599,4043,4044,49,23,64,94588,,2/60,Bach,0,0,0,0,1,1
600,2390,2391,33,9,41,95814,3.0,2/00,Bach,108,0,0,0,1,0
601,675,676,29,2,33,91711,,2/00,Master,160,0,0,0,0,0
602,1613,1614,60,34,52,94305,4.0,1/70,Master,0,0,1,0,1,0
603,3372,3373,55,29,81,94928,4.0,4/90,,209,0,0,0,1,0
604,915,916,53,28,184,94550,1.0,8/10,Bach,303,0,0,0,1,0
605,632,633,57,32,165,94720,,2/70,PhD,0,1,0,0,1,0
606,1489,1490,62,38,99,91604,4.0,1/70,Master,0,0,0,0,0,0
607,680,681,61,36,51,94706,3.0,1/50,Bach,0,0,0,0,0,1
608,814,815,33,8,45,93943,,0/10,Bach,0,0,0,0,0,1
609,4887,4888,41,15,49,90245,3.0,0/90,PhD,0,0,0,1,1,1
610,14,15,67,41,112,91741,1.0,2/00,Bach,0,0,1,0,0,0
611,1973,1974,47,22,11,92192,2.0,0/00,,78,0,0,0,0,0
612,4278,4279,56,31,51,92028,3.0,1/70,,0,0,0,0,1,1
613,298,299,43,19,81,92069,2.0,3/20,Bach,0,0,0,0,0,0
614,1373,1374,60,35,135,92612,3.0,0/30,,0,1,0,0,1,0
615,3144,3145,43,18,104,91711,3.0,1/00,,0,0,0,0,1,0
616,3342,3343,38,13,84,91330,3.0,1/20,PhD,121,0,0,0,1,1
617,1598,1599,40,15,85,94550,,0/40,Bach,0,0,1,0,0,0
618,380,381,63,33,34,94305,1.0,1/50,PhD,0,0,0,0,1,1
619,4532,4533,48,22,133,90073,2.0,3/10,Master,0,1,0,0,1,0
620,2770,2771,36,6,69,90024,4.0,4/00,PhD,0,0,0,0,1,0
621,2062,2063,57,31,55,92521,3.0,2/50,,219,0,0,1,1,1
622,1637,1638,30,6,193,94022,3.0,6/30,,0,1,0,0,1,0
623,3919,3920,64,34,179,90024,2.0,4/50,PhD,400,1,0,0,0,0
624,1592,1593,56,31,192,90089,,7/00,PhD,0,1,0,1,1,0
625,1727,1728,52,26,54,90049,2.0,1/50,Master,0,0,0,0,0,1
626,2997,2998,57,33,80,95053,,1/60,,0,0,0,0,0,0
627,1098,1099,46,20,114,90720,,0/00,Bach,0,0,0,0,1,1
628,4795,4796,46,21,39,91710,2.0,1/30,Bach,101,0,0,0,1,0
629,746,747,62,37,85,95051,4.0,3/40,Master,0,0,0,0,1,0
630,2415,2416,45,21,11,94143,,0/20,Bach,106,0,0,0,1,1
631,2623,2624,42,17,111,94304,3.0,3/00,Bach,0,1,1,1,0,1
632,4411,4412,23,-2,75,90291,2.0,1/80,,0,0,0,0,1,1
633,4348,4349,59,33,99,92093,2.0,2/70,,0,0,0,0,0,0
634,1982,1983,58,33,18,94701,,0/10,Master,110,0,0,0,1,0
635,4099,4100,61,35,60,92831,,2/80,Master,0,0,0,0,1,1
636,4083,4084,46,20,99,94302,3.0,1/10,Bach,0,0,0,0,0,0
637,4614,4615,56,30,15,92093,4.0,0/70,PhD,102,0,0,0,0,0
638,2321,2322,41,15,39,91380,3.0,0/50,PhD,0,0,0,0,0,0
639,907,908,64,40,15,91711,,0/30,PhD,115,0,0,0,1,1
640,4489,4490,39,13,21,95518,3.0,0/20,,0,0,0,0,1,0
641,3648,3649,43,13,38,95616,3.0,2/00,PhD,0,0,0,0,1,0
642,4906,4907,54,28,49,94608,1.0,2/20,PhD,128,0,0,0,0,0
643,3859,3860,50,24,62,90245,1.0,1/40,PhD,0,0,0,0,0,0
644,90,91,55,30,118,90277,,5/60,,0,1,0,0,1,0
645,1543,1544,52,26,101,93407,2.0,2/40,Master,0,0,0,0,1,0
646,792,793,41,16,98,93117,1.0,4/00,PhD,0,0,0,0,0,1
647,1388,1389,52,28,25,90212,4.0,1/00,Bach,0,0,0,0,0,0
648,1557,1558,51,25,41,94939,4.0,1/80,Bach,0,0,0,0,0,0
649,625,626,52,28,64,95605,2.0,1/00,,211,0,0,0,1,0
650,3380,3381,64,38,21,95422,1.0,0/80,Master,76,0,0,0,0,1
651,1905,1906,25,-1,112,92507,2.0,2/00,Bach,241,0,0,0,1,0
652,66,67,62,36,105,95670,,2/80,,336,0,0,0,0,0
653,1666,1667,51,25,190,95138,2.0,4/20,,0,1,0,0,1,0
654,4965,4966,29,5,33,94709,1.0,1/80,,78,0,0,0,1,0
655,4075,4076,30,4,40,90601,,0/80,Bach,0,0,0,0,1,0
656,4765,4766,58,34,82,94025,,4/30,,263,0,0,0,0,0
657,3704,3705,36,11,184,91304,,5/10,Master,0,1,0,0,0,0
658,3604,3605,63,38,59,92612,3.0,0/50,Master,0,0,0,0,1,0
659,1801,1802,35,10,78,92121,1.0,2/60,Master,0,0,0,0,0,0
660,2360,2361,27,1,85,93302,,1/60,PhD,0,0,0,0,0,0
661,4314,4315,35,9,79,94305,4.0,2/20,Master,0,0,0,0,0,0
662,3672,3673,38,13,65,91320,3.0,0/50,PhD,0,0,0,0,1,0
663,303,304,49,25,195,95605,4.0,3/00,,617,1,0,0,0,0
664,590,591,29,3,39,94612,,2/10,PhD,0,0,0,0,1,0
665,3750,3751,57,32,52,90266,,0/50,Master,0,0,0,0,1,0
666,4863,4864,61,35,25,91768,,0/80,Master,142,0,0,0,1,0
667,1758,1759,40,14,54,96003,,0/70,Bach,0,0,0,0,0,0
668,969,970,41,15,58,94704,,0/50,PhD,0,0,0,0,1,0
669,1719,1720,36,12,188,91304,,6/50,Bach,0,0,0,0,1,1
670,1227,1228,39,13,30,92122,,0/20,,0,0,0,0,0,0
671,1391,1392,44,18,84,91330,3.0,1/10,Bach,0,0,0,0,0,0
672,1811,1812,28,3,11,94534,4.0,0/50,PhD,0,0,0,0,0,0
673,507,508,64,40,32,91380,3.0,0/10,PhD,0,0,0,0,1,0
674,4076,4077,49,23,22,92220,1.0,0/30,PhD,0,0,0,0,0,0
675,1704,1705,46,22,198,95521,,6/67,,0,0,0,0,0,1
676,508,509,47,22,15,95521,2.0,0/70,PhD,0,0,0,0,0,0
677,651,652,28,4,58,92121,,1/50,Bach,131,0,0,0,0,0
678,99,100,66,41,15,91711,3.0,0/10,PhD,0,0,0,0,1,0
679,4564,4565,58,32,28,90095,,0/30,Bach,148,0,0,0,0,0
680,1949,1950,58,34,19,90504,1.0,1/20,PhD,0,0,0,0,0,0
681,1281,1282,39,15,52,92093,,2/33,,0,0,0,0,1,0
682,163,164,28,4,70,91125,4.0,2/60,,0,0,0,0,1,0
683,1558,1559,35,10,72,91320,3.0,2/30,,285,0,0,0,0,0
684,593,594,33,7,48,90025,4.0,2/20,Master,0,0,0,0,1,0
685,4624,4625,36,11,83,90638,1.0,2/80,,0,0,0,0,0,0
686,1943,1944,49,23,39,95521,4.0,2/60,,0,0,0,0,0,0
687,334,335,48,23,45,95053,1.0,1/30,Master,0,0,0,0,1,0
688,3476,3477,65,39,141,90280,2.0,6/90,Bach,0,0,1,0,1,0
689,2627,2628,56,30,61,93106,3.0,2/50,Bach,193,0,0,0,1,0
690,899,900,30,3,172,91302,3.0,3/40,Master,0,1,0,0,0,1
691,5,6,37,13,29,92121,4.0,0/40,Master,155,0,0,0,1,0
692,1769,1770,60,36,62,94061,4.0,2/20,,0,0,0,0,0,0
693,2334,2335,45,21,69,90025,4.0,1/90,Bach,0,0,0,0,0,0
694,2678,2679,63,38,148,93023,2.0,4/30,PhD,0,1,0,0,1,0
695,332,333,59,33,42,95630,1.0,0/80,Master,0,0,0,0,1,0
696,3721,3722,32,6,13,91040,4.0,0/30,Bach,0,0,1,1,1,1
697,3646,3647,34,9,141,92056,3.0,6/90,Master,260,1,0,0,1,0
698,1079,1080,54,30,145,94591,2.0,6/80,Bach,0,0,1,0,0,0
699,3526,3527,58,33,9,95008,2.0,0/20,PhD,0,0,0,0,1,0
700,1273,1274,60,35,130,95741,3.0,6/30,PhD,437,1,0,1,1,1
701,2962,2963,23,-2,81,91711,2.0,1/80,,0,0,0,0,0,0
702,4466,4467,34,10,60,90071,3.0,2/80,,0,0,0,1,1,1
703,1427,1428,31,5,85,95828,2.0,1/30,Bach,119,0,0,0,1,1
704,2387,2388,28,2,51,94720,4.0,1/80,PhD,0,0,0,0,0,1
705,3573,3574,60,36,165,90095,3.0,5/60,Bach,0,1,0,0,0,1
706,307,308,42,18,33,90401,,1/40,,0,0,0,0,1,0
707,4282,4283,26,0,195,92093,3.0,6/33,PhD,0,1,1,1,1,0
708,258,259,35,9,24,95747,4.0,0/30,,0,0,0,0,1,0
709,1714,1715,51,27,155,94720,2.0,0/40,Bach,107,0,0,0,0,1
710,3827,3828,39,14,128,93943,,3/90,Bach,196,0,0,0,1,0
